vendor_id,avg_monthly_upi_inflow,upi_inflow_trend_pct,upi_inflow_volatility,upi_txn_count_monthly,avg_ticket_size,gig_order_volume_monthly,gig_order_trend_pct,business_vintage_months,bank_account_tenure_months,cash_recycling_score,existing_credit_lines,seasonal_dependency_index,gst_registered,epfo_active,label
V02220,58427.0,-8.302561106371481,0.4918434197932531,313.0,187.0,245.0,-7.30468082369784,26.0,25.0,0.3724708072798122,1,0.48,1,0,1
V02221,76319.0,1.1777497389368594,0.0880829098989431,245.0,311.0,315.0,2.6229583250966626,43.0,39.0,0.041275613407206625,0,0.271,0,1,0
V02222,28534.0,0.8360990397531717,0.23450874842101135,245.0,116.0,260.0,-0.8991618534720378,4.0,3.0,0.06545178019856193,1,0.335,0,0,0
V02223,86840.0,2.1730345626754026,0.02,380.0,228.0,354.0,3.601235042924813,27.0,28.0,0.14329407147542328,0,0.487,0,0,0
V02224,81049.0,0.22737051543083509,0.02887473297457202,363.0,223.0,278.0,2.77837552756571,34.0,29.0,0.08343848140252498,0,0.351,0,0,0
V02225,89840.0,0.9911831057793791,0.08184332504906275,424.0,212.0,273.0,5.293155526194649,50.0,49.0,0.0,0,0.419,0,0,1
V02226,86993.0,0.21741442922631377,0.16414044424204083,320.0,272.0,211.0,2.2372217497010145,9.0,9.0,0.10279462471848574,1,0.262,0,0,0
V02227,65324.0,4.081495567501425,0.08330094594624876,416.0,157.0,96.0,0.020053674934709553,7.0,5.0,0.0,0,0.252,0,0,0
V02228,76248.0,-1.6192935209375228,0.23830446700180213,277.0,275.0,361.0,-1.850139816938028,39.0,42.0,0.443063409391946,1,0.112,0,0,1
V02229,143206.0,-2.5491471534818286,0.20304216061992078,179.0,798.0,294.0,-5.77390355609984,29.0,25.0,0.5718118187684922,0,0.414,1,0,0
V02230,90040.0,-4.234961997960613,0.42310368482266336,288.0,313.0,351.0,-1.755687478024656,33.0,36.0,0.30308651340274784,1,0.642,1,0,1
V02231,38185.0,-3.7291938942586853,0.2771338189816775,450.0,85.0,185.0,-3.163170157314343,12.0,11.0,0.7543842956181627,1,0.206,0,0,1
V02232,104489.0,-2.9884643215389906,0.17228731850317025,321.0,326.0,239.0,-8.117833394372111,11.0,14.0,0.46656082895521755,1,0.246,0,0,1
V02233,72647.0,0.96138397321067,0.11434503693295732,211.0,344.0,290.0,0.2070750485709807,12.0,12.0,0.00021729221571737192,1,0.275,0,0,0
V02234,74238.0,-6.989748213884907,0.1965196381972079,383.0,194.0,301.0,-2.1542000050981414,37.0,33.0,0.545622212493406,2,0.294,0,0,1
V02235,117528.0,-2.638716523754253,0.33868694588764436,230.0,510.0,143.0,-4.0935789086373155,28.0,34.0,0.3399033800572422,2,0.347,0,0,1
V02236,91129.0,1.76563126913588,0.03376804345059202,393.0,232.0,222.0,-0.6088674903496234,26.0,26.0,0.03271241969452678,1,0.184,0,0,0
V02237,84968.0,0.9479481696847052,0.10515017723654577,445.0,191.0,154.0,-3.5424839735197553,13.0,16.0,0.3653669154843176,1,0.086,0,0,0
V02238,100382.0,-1.3691886023464264,0.10429228467489682,264.0,381.0,167.0,1.7498982182256677,4.0,2.0,0.06834863645135557,1,0.343,0,0,0
V02239,62120.0,-0.17844191650047897,0.041492322325788894,558.0,111.0,298.0,-1.5827527535055665,40.0,35.0,0.2170242760259108,1,0.228,0,0,0
V02240,38683.0,-5.731533971830795,0.28967140768652133,337.0,115.0,279.0,-6.415931845234806,44.0,42.0,0.259257732577609,3,0.248,0,0,1
V02241,64867.0,0.41792165850153945,0.10981179445192546,491.0,132.0,311.0,2.2404267466590637,27.0,26.0,0.0,0,0.272,0,0,0
V02242,78219.0,-0.12914559192071878,0.3994407891808546,178.0,440.0,179.0,-4.0259967427073375,32.0,25.0,0.15514757478144275,3,0.073,0,0,1
V02243,58323.0,-5.9790662016869325,0.234105119373144,586.0,99.0,192.0,0.007645685582537198,22.0,23.0,0.4239865346133687,0,0.589,0,0,0
V02244,60191.0,-3.4459078406438644,0.4933530038170969,247.0,243.0,224.0,-5.801454488199009,38.0,31.0,0.3030739232968322,3,0.16,0,0,1
V02245,75018.0,-3.187528203254333,0.3072345078306365,510.0,147.0,165.0,-4.56910753374461,34.0,37.0,0.48928002842944607,3,0.278,0,0,1
V02246,76218.0,-4.393955490699782,0.09240469115105664,409.0,186.0,90.0,-2.0001941818656777,19.0,19.0,0.0,2,0.242,0,0,1
V02247,86358.0,5.786839394086583,0.18688694302256406,270.0,320.0,181.0,-1.0290914912364495,46.0,45.0,0.03546348905473413,0,0.284,0,0,0
V02248,89529.0,-0.6385414963907604,0.2379855483270378,305.0,294.0,270.0,-1.0963841799873637,9.0,14.0,0.5158019650593648,2,0.455,0,0,1
V02249,97570.0,-8.518204367613095,0.1880260157357108,408.0,239.0,288.0,-0.2995919134425288,14.0,18.0,0.4679867530437864,0,0.302,0,0,1
V02250,79019.0,-2.7664632644022484,0.4045903184321326,279.0,283.0,270.0,-8.333407966597566,11.0,8.0,0.17868806441973112,5,0.293,0,0,1
V02251,77468.0,2.161571342248603,0.046925594142568194,418.0,185.0,250.0,0.9467325687436527,25.0,20.0,0.09186651047675198,0,0.284,0,0,1
V02252,73531.0,0.2534249080779707,0.14718288793088513,298.0,247.0,359.0,-0.16764481097493855,51.0,44.0,0.14321493633149499,0,0.492,0,0,0
V02253,71642.0,-5.831844044057833,0.4446492187452194,273.0,263.0,223.0,-2.947411704728294,26.0,30.0,0.605192218899163,2,0.369,0,0,1
V02254,69657.0,2.9935292573956227,0.09815546290059382,281.0,248.0,246.0,-1.662753769315886,28.0,21.0,0.1620529904758963,0,0.474,0,0,0
V02255,88617.0,0.6335536916533302,0.09688389151714558,284.0,313.0,351.0,-2.345609486582062,9.0,6.0,0.0,1,0.277,0,0,0
V02256,96030.0,-2.307647454547388,0.3286261240744683,280.0,343.0,173.0,-4.675170487222965,9.0,13.0,0.6200097880431237,2,0.189,0,0,1
V02257,67062.0,0.7192294906209655,0.15644713298407165,95.0,703.0,229.0,-1.2877708555273082,7.0,4.0,0.29768654819562823,4,0.393,1,0,1
V02258,99245.0,3.0887563196147427,0.08214606313979704,126.0,788.0,290.0,5.528768553207195,4.0,2.0,0.10876803777847395,0,0.0,0,0,0
V02259,99236.0,-0.7098762068876424,0.13926531850201646,244.0,406.0,168.0,-5.893107363302592,32.0,31.0,0.3406147871864396,3,0.652,0,0,1
V02260,84737.0,-3.7326630253545448,0.3464434861428501,197.0,430.0,197.0,-4.908384163009172,39.0,38.0,0.5487372869872574,0,0.359,0,1,1
V02261,89909.0,1.7586465097828965,0.023182772439119113,368.0,244.0,256.0,0.935661740373938,25.0,24.0,0.0,1,0.274,0,0,0
V02262,88286.0,-2.7413445656551048,0.42527107562358835,445.0,198.0,283.0,-3.8343214735495756,35.0,32.0,0.5777379536810657,4,0.402,0,0,1
V02263,24069.0,-4.389982445516471,0.12805853542209808,243.0,99.0,188.0,-4.898274551959876,14.0,12.0,0.6036106074002081,1,0.671,0,0,1
V02264,109098.0,-0.2561774252488096,0.29171664183263935,440.0,248.0,405.0,-6.784026923709028,55.0,52.0,0.4552294711006783,1,0.702,0,0,1
V02265,75115.0,-6.013011295552638,0.2821566899692972,277.0,271.0,189.0,-4.180021311649001,27.0,30.0,0.6148903338167669,0,0.302,0,0,1
V02266,89031.0,-5.015250850496575,0.25390062539728986,164.0,542.0,187.0,-7.029794751664151,11.0,11.0,0.541498351278685,0,0.482,0,0,1
V02267,67934.0,0.5200874658874637,0.2333034485637532,281.0,242.0,173.0,-6.3104206467759605,27.0,27.0,0.5968447958159838,2,0.308,0,0,1
V02268,104514.0,-4.603766138932033,0.5139945036918879,216.0,484.0,255.0,-3.423701705867879,16.0,20.0,0.5306308784515573,0,0.615,0,0,1
V02269,57988.0,-2.7304187748630593,0.27800521120725386,196.0,296.0,215.0,-0.015391474322874021,27.0,27.0,0.7164961410767646,0,0.561,1,0,1
V02270,97123.0,-14.000212943257898,0.29856320467020236,323.0,301.0,277.0,-1.1785740626244132,50.0,51.0,0.5094256976367755,0,0.293,0,0,1
V02271,108467.0,-5.880300476574081,0.4305787476696087,441.0,246.0,254.0,-3.934707695756837,38.0,32.0,0.4931961127140927,5,0.293,1,0,1
V02272,69783.0,-2.860286866194919,0.4174358139906603,404.0,173.0,274.0,1.972709903155084,9.0,8.0,0.6080393222215361,2,0.442,0,0,1
V02273,23541.0,-4.025971570973915,0.338052443527321,391.0,60.0,405.0,-3.196411005270073,10.0,7.0,0.299807836079544,2,0.277,0,0,1
V02274,80510.0,1.747986140369579,0.09554064930054491,429.0,188.0,335.0,3.999797643673711,28.0,27.0,0.21696061745272804,0,0.127,0,0,1
V02275,82301.0,1.8768045143568424,0.02983162449462655,363.0,227.0,282.0,3.7135736321398287,23.0,22.0,0.0035816270807350545,1,0.209,0,0,0
V02276,77354.0,-1.1502161946477292,0.31787305140614475,311.0,249.0,134.0,-2.1346628977740174,14.0,14.0,0.23455168570046117,2,0.319,0,0,1
V02277,74526.0,-1.887533376934309,0.2637778325819161,409.0,182.0,393.0,-6.704437628141164,55.0,52.0,0.5872130555980616,4,0.079,0,0,0
V02278,93774.0,1.642568429714343,0.2223730892020241,423.0,222.0,277.0,-7.683028962269857,10.0,6.0,0.38385581862051027,1,0.242,1,0,1
V02279,98923.0,-0.8434446623798639,0.09492401279164496,368.0,269.0,309.0,0.47419987035586564,19.0,22.0,0.05943175787816677,0,0.254,0,0,0
V02280,94784.0,1.357919955613504,0.11795984454278072,255.0,372.0,352.0,1.7847324552604888,34.0,27.0,0.07907830286194333,0,0.266,1,0,0
V02281,47898.0,0.47560319001663187,0.16561920080598677,327.0,147.0,273.0,-2.382245515810023,22.0,27.0,0.16420751008950726,1,0.072,1,0,0
V02282,86830.0,-0.5260111161394675,0.41545103439481396,263.0,330.0,176.0,-3.47861049569269,27.0,18.0,0.22816315428250342,3,0.506,0,0,1
V02283,20000.0,-4.427873152873593,0.2978310968826702,393.0,51.0,290.0,0.12947305847038174,14.0,14.0,0.48343484600033954,4,0.52,0,0,1
V02284,106081.0,-7.8013351620890505,0.3636061610968339,359.0,295.0,30.0,2.7859819227432108,51.0,47.0,0.40692219419565984,2,0.163,0,0,1
V02285,56313.0,-5.845503906528692,0.15159679493786213,527.0,107.0,200.0,-1.530273187840828,18.0,16.0,0.49358479957671864,1,0.647,0,0,1
V02286,53164.0,1.8575199318904316,0.20158161025100457,269.0,198.0,254.0,2.277162913030159,34.0,33.0,0.031149020346286388,0,0.32,0,0,0
V02287,92477.0,-1.1811340814524562,0.17427609133013983,240.0,385.0,233.0,1.189185769055333,12.0,13.0,0.03746136932706087,1,0.455,0,0,0
V02288,68158.0,0.6183454281541706,0.10114471846981524,219.0,311.0,237.0,0.4019139259865472,37.0,39.0,0.0,0,0.109,0,0,0
V02289,86848.0,0.29519514021016624,0.21865396160868544,284.0,305.0,280.0,1.0848499881480982,38.0,40.0,0.0559960359307792,2,0.176,0,0,1
V02290,63428.0,-4.76970264402606,0.35806363259974183,202.0,313.0,210.0,-4.703241730108566,67.0,65.0,0.40321293235942596,3,0.522,0,0,1
V02291,45278.0,-4.146874690991748,0.4488104005302673,144.0,315.0,313.0,-2.5311563343963677,72.0,72.0,0.3183854084493503,2,0.235,0,0,1
V02292,102725.0,0.4097336599151856,0.05019325131731333,298.0,345.0,258.0,4.291201453703216,36.0,31.0,0.0,1,0.275,0,0,0
V02293,66449.0,1.2773704316742827,0.1453219905066498,265.0,251.0,144.0,3.478780530069928,4.0,2.0,0.08757343652694338,0,0.356,0,0,0
V02294,74621.0,-1.317969201067496,0.09238261622328879,313.0,239.0,283.0,-0.2120534817668065,32.0,27.0,0.0,0,0.427,0,0,0
V02295,91135.0,1.398565041993448,0.04684567514589194,367.0,248.0,221.0,0.1762453503696404,53.0,51.0,0.16975460000160486,1,0.378,0,0,0
V02296,90043.0,1.8602109359969852,0.13207653089459212,318.0,283.0,178.0,-4.559105121629808,15.0,9.0,0.11537953546155891,0,0.093,0,0,0
V02297,61174.0,-4.401226036008596,0.4694642494786402,175.0,349.0,122.0,-6.160542759270831,46.0,40.0,0.6529577276172719,2,0.017,0,0,1
V02298,84898.0,4.6448628550840425,0.10231526497915198,277.0,306.0,233.0,3.1524034309452422,21.0,22.0,0.10398897328228093,0,0.282,0,0,0
V02299,145913.0,-3.643148259564574,0.26564231982955633,375.0,389.0,84.0,1.5585336861058003,22.0,16.0,0.4259986545248272,2,0.551,0,0,1
V02300,120571.0,1.193900212917285,0.06596859679770245,398.0,303.0,429.0,-3.6520212757457946,22.0,21.0,0.10590837385473809,0,0.416,1,0,0
V02301,89897.0,1.6368629464438809,0.14032109196496936,119.0,754.0,151.0,-5.996709824579741,8.0,8.0,0.20895491063791793,2,0.286,0,0,1
V02302,74884.0,-0.831628154619068,0.5672666334315601,326.0,230.0,253.0,-3.526145086176053,38.0,31.0,0.42792530127806705,2,0.498,0,0,1
V02303,66052.0,-3.4330879707289714,0.2960313351530064,289.0,229.0,164.0,-2.007741371305733,29.0,30.0,0.22495301234696874,1,0.118,0,0,1
V02304,113321.0,-0.6306329676143758,0.13913486279257076,333.0,341.0,254.0,3.9162502518956064,33.0,32.0,0.03361481116863285,1,0.353,0,0,1
V02305,84075.0,-0.4699598693647628,0.4578309720355078,383.0,220.0,254.0,-0.093100922813701,2.0,1.0,0.2906940581418098,2,0.161,1,0,1
V02306,69171.0,2.33513728467324,0.10199573315221369,270.0,256.0,329.0,6.630474813428122,4.0,6.0,0.1746711741587122,2,0.126,0,1,0
V02307,56342.0,3.3174456816362836,0.2161494886671323,221.0,255.0,332.0,2.5462402235644426,37.0,32.0,0.013335385059346113,0,0.33,0,0,0
V02308,102229.0,-4.2330078837533796,0.5037100955728159,109.0,937.0,183.0,-3.1451026985103656,22.0,16.0,0.4690910486929986,1,0.0,0,0,1
V02309,92427.0,4.376939791720686,0.02,311.0,297.0,242.0,4.783894900904154,33.0,29.0,0.004448930198546808,1,0.126,0,0,1
V02310,80522.0,-8.593544685494177,0.07956976130143988,265.0,304.0,188.0,-5.949369343949587,18.0,19.0,0.6207892247892083,0,0.325,0,0,1
V02311,94324.0,-1.8582089440190903,0.3279593122958057,237.0,399.0,161.0,-2.1808045451614584,30.0,30.0,0.705362223656015,1,0.059,0,0,1
V02312,103093.0,-5.484171132962088,0.23933903959538183,387.0,267.0,270.0,-9.15003201063061,34.0,30.0,0.6635677489693462,4,0.553,0,0,1
V02313,109604.0,-1.702693846173228,0.17591789233323718,232.0,472.0,282.0,-4.972393965015244,28.0,26.0,0.20247372129651572,2,0.349,0,0,1
V02314,120294.0,-0.5561614484983979,0.23345698377187643,407.0,296.0,138.0,3.5335024476376122,49.0,46.0,0.07467917359762825,2,0.427,0,0,0
V02315,83479.0,1.4127005071688008,0.08603319110009544,311.0,268.0,322.0,4.169116428478079,26.0,25.0,0.0017825644772372536,1,0.03,0,0,0
V02316,62926.0,-5.120561880405483,0.34696267426335003,392.0,161.0,148.0,-4.762700893728976,42.0,40.0,0.5922271404885089,2,0.098,0,0,1
V02317,86196.0,1.0025620107523159,0.08477144207031655,247.0,349.0,296.0,-2.339077121039519,46.0,39.0,0.0,0,0.613,0,0,0
V02318,108734.0,-1.4607778048116042,0.3705140423644345,135.0,807.0,144.0,-7.902462682337041,31.0,30.0,0.6372229296967699,2,0.512,1,0,1
V02319,79399.0,-1.0724342787154524,0.021944608972520478,367.0,216.0,372.0,-0.16830507291436989,42.0,36.0,0.03603094355246377,0,0.271,0,0,0
V02320,85005.0,-2.881942712995518,0.15329101171320322,281.0,303.0,243.0,-3.832525739171706,25.0,19.0,0.5355845797776007,2,0.04,0,0,1
V02321,112496.0,-0.4414392109522368,0.2946245684185874,235.0,479.0,167.0,-2.347285008190754,36.0,27.0,0.3198406720815722,2,0.147,0,0,1
V02322,90998.0,2.760662329438429,0.15884413638896172,385.0,236.0,133.0,1.8656924270523638,42.0,32.0,0.11076100066734905,0,0.181,0,0,0
V02323,97527.0,-3.136160623329096,0.274115873615513,118.0,829.0,253.0,-4.046832582085405,17.0,13.0,0.42270289308020925,0,0.232,0,0,0
V02324,100647.0,1.0790648202398532,0.09026410949179141,325.0,310.0,199.0,2.6708142287089096,38.0,34.0,0.12751383160608815,0,0.253,0,0,1
V02325,74667.0,-2.2811824256798925,0.31620074065001735,140.0,534.0,315.0,-5.191928369386528,15.0,13.0,0.5610379856287757,1,0.074,0,0,0
V02326,55949.0,1.3580114204047482,0.10361596350300345,309.0,181.0,207.0,2.3380370508509056,4.0,5.0,0.08718464340150553,0,0.157,0,0,0
V02327,78703.0,-3.348504806316643,0.15465993462763794,271.0,290.0,284.0,0.10828332315286038,14.0,16.0,0.11326034715050774,0,0.212,0,0,0
V02328,74931.0,1.5031552560963397,0.08673647331939666,410.0,183.0,213.0,-1.0933965236377188,30.0,27.0,0.0,2,0.241,0,0,0
V02329,128502.0,-7.3490570465100085,0.3578012784210724,278.0,462.0,186.0,-2.922505971668271,2.0,1.0,0.2955280457635432,2,0.227,0,0,1
V02330,99012.0,-0.1748259609468319,0.04716167337714858,286.0,346.0,167.0,2.655071460425502,15.0,14.0,0.11879619836694505,0,0.285,0,0,1
V02331,88869.0,-6.536193444635231,0.20138905709801985,373.0,238.0,347.0,-2.4977002745639756,13.0,10.0,0.493635051906975,0,0.092,1,0,1
V02332,57493.0,2.2862643427109828,0.06384444654746871,455.0,126.0,272.0,-0.9893188658901793,21.0,25.0,0.013111183891463908,0,0.135,0,0,0
V02333,114018.0,1.0904419627960187,0.02,374.0,305.0,225.0,2.831796575001811,16.0,18.0,0.04533207152978349,0,0.405,0,0,0
V02334,82725.0,-2.2184862909725283,0.07648586519666102,408.0,203.0,276.0,-1.5368376900128804,39.0,42.0,0.011387718700247733,0,0.26,0,1,0
V02335,91864.0,-0.9602039789739445,0.17668901048901342,382.0,240.0,292.0,-1.0782275052584027,35.0,28.0,0.12650767777352734,0,0.141,0,0,0
V02336,86148.0,0.6530473367979723,0.03338962478054225,87.0,991.0,279.0,5.009694243059201,15.0,13.0,0.015789421028431994,1,0.347,0,0,0
V02337,86997.0,-8.6133081423154,0.1947288780733769,435.0,200.0,234.0,-0.4776983615791248,26.0,26.0,0.0,2,0.296,0,0,1
V02338,88524.0,-1.9073330871122474,0.12533239613042924,374.0,237.0,172.0,0.7710209682554929,22.0,25.0,0.09877788687746233,0,0.064,0,0,0
V02339,91852.0,1.8470595607061293,0.07497011448458121,262.0,351.0,233.0,0.891769313920934,46.0,38.0,0.025664880597136532,1,0.209,0,0,0
V02340,71655.0,-0.09766066154780506,0.2643419373105507,203.0,352.0,254.0,-9.156740908588592,11.0,12.0,0.6037657176354975,2,0.0,0,0,1
V02341,92760.0,-1.1921853680775754,0.13348871505158305,418.0,222.0,287.0,2.5373940659370717,21.0,19.0,0.010730513612888626,0,0.223,1,0,0
V02342,90804.0,-4.340725733740463,0.1955446161395633,422.0,215.0,97.0,-2.64463630857262,6.0,5.0,0.4258489799196349,1,0.484,0,0,1
V02343,115965.0,1.5985862988664348,0.22342684562208656,273.0,425.0,239.0,-1.3055718597237567,52.0,47.0,0.0,2,0.271,0,0,0
V02344,69045.0,4.239613916866226,0.0810675417231846,408.0,169.0,304.0,2.194127986819267,24.0,19.0,0.0,0,0.218,0,0,0
V02345,91863.0,-3.1970517621261663,0.3119022976834721,224.0,410.0,250.0,-2.263931054681884,21.0,16.0,0.3959070984229879,1,0.137,1,0,1
V02346,62322.0,2.1545727203471827,0.07534701033169175,275.0,227.0,184.0,-2.3200134025262673,45.0,45.0,0.07450608134320649,0,0.146,0,0,0
V02347,67698.0,-5.51721664228179,0.32044428921332013,283.0,240.0,299.0,-4.766323871132544,20.0,17.0,0.48689617464032614,1,0.211,0,0,1
V02348,38856.0,3.5328001560098965,0.05992580141989804,311.0,125.0,272.0,1.4680893400731716,42.0,44.0,0.01584340030773846,0,0.166,0,0,0
V02349,91953.0,0.31955961729193094,0.1378456363263992,336.0,273.0,167.0,4.30777144848693,21.0,20.0,0.06815526140905308,0,0.326,0,0,0
V02350,119508.0,-6.308974052577064,0.39532904426776716,255.0,470.0,350.0,-2.8246357040146295,22.0,20.0,0.33709354377547207,2,0.269,1,0,1
V02351,69793.0,-5.803624796291293,0.49608118096758286,182.0,384.0,257.0,-11.191525760956978,29.0,36.0,0.6085680487717271,1,0.408,0,0,1
V02352,74081.0,-5.778269541655041,0.2445237766491723,379.0,196.0,196.0,0.6583796346819859,22.0,25.0,0.24195509619512973,0,0.57,0,0,1
V02353,98552.0,2.721713752972645,0.10740112049369935,325.0,304.0,147.0,0.532862479160233,35.0,32.0,0.14286020054233764,0,0.458,1,0,0
V02354,89462.0,1.1872285071751758,0.0734073220554512,142.0,631.0,254.0,3.0039111755683297,28.0,25.0,0.045713298074382416,0,0.409,0,0,1
V02355,48820.0,-7.705372378708269,0.3534661595336745,277.0,176.0,296.0,-6.310571155652471,42.0,38.0,0.5273427601514229,2,0.546,0,0,1
V02356,64618.0,-5.242066869956247,0.3450983765164744,458.0,141.0,205.0,-4.0382240311509126,38.0,35.0,0.4784829280040781,1,0.347,0,0,1
V02357,85957.0,0.30857402154623503,0.4434830807855911,350.0,246.0,237.0,-3.41252992491317,36.0,36.0,0.47713231059104877,1,0.0,0,0,1
V02358,134138.0,-4.789942951719783,0.4008336082435929,342.0,393.0,295.0,-10.320786485302998,7.0,2.0,0.38625048196978784,1,0.339,0,0,1
V02359,30398.0,-7.74711568319746,0.31012172431827456,191.0,159.0,306.0,-5.253142670935199,33.0,31.0,0.4365251427976153,3,0.326,0,0,1
V02360,82926.0,-1.083480626965751,0.14211020415120101,332.0,250.0,202.0,0.1773288683899148,24.0,17.0,0.04570445013599279,0,0.265,1,0,0
V02361,118860.0,-2.404125360945774,0.4957850524553088,202.0,587.0,148.0,0.33737382362920476,23.0,21.0,0.591805956421434,2,0.45,0,0,1
V02362,96339.0,1.0125865392917415,0.09518453397649633,267.0,361.0,238.0,3.3413107101089357,38.0,36.0,0.0,1,0.336,0,0,0
V02363,64551.0,7.096564862784345,0.2924877533497864,417.0,155.0,306.0,-6.07073430760969,29.0,32.0,0.5254788552439592,1,0.347,0,0,1
V02364,124477.0,-2.4337290616642604,0.34599522312144143,185.0,672.0,213.0,-3.4770215365006045,12.0,8.0,0.2648413707732664,1,0.246,0,1,1
V02365,91290.0,-7.960714155431456,0.4430202476324869,293.0,312.0,210.0,-5.765022620425986,11.0,12.0,0.6704266492505243,2,0.422,0,0,1
V02366,98536.0,0.37505285743752437,0.07138674953295593,359.0,274.0,148.0,0.06959686864214343,38.0,34.0,0.0047733084042896196,1,0.18,0,0,0
V02367,82815.0,-4.010030131502906,0.33939161087082165,360.0,230.0,147.0,-4.740693653485064,24.0,24.0,0.536287771827963,1,0.37,0,0,1
V02368,95379.0,-5.554341154940767,0.43024314055505186,237.0,402.0,315.0,-2.816826831988759,27.0,29.0,0.47366930221294656,2,0.244,0,0,1
V02369,96361.0,2.286795355123014,0.19419586512128645,411.0,234.0,471.0,-7.630718704455956,22.0,26.0,0.6317577747861337,4,0.53,0,0,1
V02370,86125.0,0.37578121913705176,0.02,388.0,222.0,395.0,2.7633204832468197,22.0,20.0,0.003192706514496116,0,0.238,1,0,0
V02371,121320.0,0.20618990278592952,0.15745154357287733,296.0,410.0,318.0,3.106483562796647,29.0,33.0,0.11849688502080398,0,0.152,0,0,0
V02372,89603.0,0.36104340064159185,0.26174697496329163,343.0,261.0,364.0,-1.1466250982734896,16.0,17.0,0.5296028443259164,5,0.278,0,0,1
V02373,62085.0,1.9085692982320306,0.09177840241755228,373.0,167.0,282.0,-1.4477667699877135,13.0,9.0,0.13568028707041813,1,0.164,0,0,0
V02374,86392.0,0.8094681592417354,0.3113208384641552,450.0,192.0,304.0,1.865061212348019,16.0,17.0,0.6191068754644903,1,0.681,1,0,1
V02375,94517.0,3.9644941292807427,0.133674768253926,284.0,333.0,256.0,0.3893699186061984,25.0,23.0,0.08002368415478116,1,0.293,0,0,0
V02376,98622.0,1.5352517298725075,0.1616681494438386,231.0,428.0,214.0,-2.8085944933123907,30.0,29.0,0.0,0,0.133,1,0,0
V02377,96359.0,-0.1878922239750068,0.07306480820954853,137.0,703.0,329.0,2.1054581074615695,31.0,31.0,0.0,1,0.329,0,0,0
V02378,66933.0,-5.248284268376824,0.22200768757043965,101.0,660.0,283.0,-6.774925508974155,26.0,33.0,0.567280665578385,2,0.246,0,0,1
V02379,70020.0,3.993389032872528,0.09463900557714094,284.0,247.0,213.0,-3.1014701675535417,29.0,28.0,0.1642120785838578,1,0.223,0,0,0
